order_id,customer_id,order_date,payment_mode,total_amount
518202,5699,2/5/2025,Cash on Delivery,180832
518203,544,4/22/2025,UPI,631535
518204,2574,9/15/2024,NetBanking,50060
518205,9876,7/19/2025,UPI,116920
518206,3609,12/2/2024,NetBanking,243519
518207,9511,6/8/2025,Cash on Delivery,29870
518208,4656,8/11/2024,Debit Card,54016
518209,4423,3/4/2024,Credit Card,294839
518210,8525,12/4/2024,Wallet,81018
518211,3105,12/7/2024,UPI,285891
518212,9021,5/13/2023,Credit Card,298933
518213,5704,6/16/2023,Wallet,6470
518214,1247,6/17/2024,Credit Card,22124
518215,9200,6/16/2024,Debit Card,57614
518216,8351,6/15/2024,Debit Card,293462
518217,6130,2/9/2023,Cash on Delivery,17568
518218,6609,4/21/2024,UPI,227498
518219,6159,2/11/2023,NetBanking,308193
518220,6812,6/5/2024,Cash on Delivery,2560
518221,80,12/30/2023,NetBanking,61109
518222,6692,1/18/2025,Debit Card,60296
518223,4498,7/11/2025,Credit Card,152604
518224,6128,8/3/2025,Wallet,280712
518225,5156,8/31/2023,NetBanking,708000
518226,4510,4/20/2024,Wallet,530198
518227,835,7/29/2022,NetBanking,286372
518228,1238,8/25/2023,UPI,123317
518229,5983,7/5/2024,Wallet,481340
518230,9261,11/23/2023,Wallet,166571
518231,3072,5/28/2024,Debit Card,147621
518232,6367,1/6/2024,Wallet,664181
518233,44,12/5/2024,Wallet,263201
518234,6792,1/7/2025,Cash on Delivery,170008
518235,2588,2/7/2025,UPI,358243
518236,9125,10/15/2023,UPI,503133
518237,5668,2/8/2025,UPI,86511
518238,2407,3/25/2024,Cash on Delivery,57085
518239,1055,8/15/2025,UPI,62933
518240,4892,12/19/2024,Wallet,186602
518241,3323,5/14/2025,UPI,241729
518242,4237,2/10/2025,Debit Card,107069
518243,7628,8/7/2025,Credit Card,288050
518244,5343,10/31/2024,Credit Card,80647
518245,4970,9/13/2024,Cash on Delivery,304667
518246,7107,10/15/2023,NetBanking,164551
518247,2119,1/25/2025,Credit Card,80701
518248,4743,9/16/2022,UPI,165896
518249,4944,11/17/2022,NetBanking,382822
518250,3111,4/29/2024,Cash on Delivery,23603
518251,471,11/9/2024,Wallet,326108
518252,9693,6/12/2022,UPI,72062
518253,511,7/24/2025,Credit Card,20925
518254,7585,5/18/2024,UPI,175607
518255,4726,11/3/2024,NetBanking,222654
518256,3375,6/12/2023,UPI,86204
518257,3661,5/16/2025,Credit Card,68914
518258,2176,10/19/2024,NetBanking,37238
518259,5469,1/27/2025,NetBanking,136760
518260,562,3/20/2025,Credit Card,79985
518261,5589,5/9/2022,Debit Card,467366
518262,3765,7/16/2023,Credit Card,315683
518263,4134,6/16/2025,Cash on Delivery,389130
518264,4259,3/31/2025,Cash on Delivery,354781
518265,5470,9/26/2024,Debit Card,293018
518266,2922,12/29/2024,Debit Card,156764
518267,9124,10/3/2024,Cash on Delivery,295903
518268,1232,6/2/2025,Debit Card,104774
518269,2384,2/9/2024,Wallet,118851
518270,2274,10/7/2023,UPI,303983
518271,7630,3/20/2024,NetBanking,425056
518272,3172,11/4/2024,UPI,530863
518273,9791,2/14/2025,Debit Card,45255
518274,3601,10/31/2024,Debit Card,127238
518275,5801,6/18/2023,UPI,159869
518276,9632,2/2/2025,NetBanking,191037
518277,2450,10/26/2024,UPI,34238
518278,5655,6/30/2024,UPI,11493
518279,4379,7/18/2024,NetBanking,370594
518280,1338,8/13/2023,Cash on Delivery,169089
518281,9305,11/15/2024,Credit Card,628100
518282,3115,2/26/2024,Credit Card,571182
518283,4599,2/14/2023,UPI,108143
518284,9527,2/18/2025,UPI,57221
518285,1081,3/2/2025,Cash on Delivery,754617
518286,7646,6/28/2025,Wallet,148581
518287,8198,6/25/2025,Cash on Delivery,231628
518288,6169,8/8/2024,Debit Card,366200
518289,9336,4/6/2025,Debit Card,731567
518290,313,12/28/2023,Cash on Delivery,93552
518291,1929,1/13/2025,UPI,550191
518292,7199,3/1/2025,Debit Card,330601
518293,6790,5/2/2024,Debit Card,64559
518294,1232,2/4/2025,UPI,412410
518295,1949,1/18/2025,NetBanking,549911
518296,6291,10/17/2023,Credit Card,125947
518297,1988,9/10/2024,Debit Card,276803
518298,9683,5/26/2024,UPI,204724
518299,3893,7/7/2024,NetBanking,84035
518300,9059,8/5/2024,Cash on Delivery,107753
518301,6472,2/19/2023,Wallet,118000
518302,3618,12/28/2024,NetBanking,276000
518303,9192,4/17/2022,Wallet,440503
518304,3464,4/7/2025,Debit Card,29526
518305,6948,7/7/2025,Credit Card,486623
518306,8968,9/4/2023,UPI,84797
518307,2440,2/23/2025,Credit Card,117138
518308,1146,8/15/2025,UPI,234953
518309,8396,10/3/2024,Credit Card,200168
518310,7882,2/24/2025,Cash on Delivery,4712
518311,5575,7/15/2024,UPI,620690
518312,178,3/18/2025,Debit Card,468216
518313,7204,8/10/2025,Credit Card,95423
518314,7390,2/4/2025,UPI,83247
518315,7507,4/26/2025,UPI,82548
518316,2425,11/21/2024,Debit Card,173958
518317,1776,7/18/2023,NetBanking,294843
518318,201,5/26/2025,Credit Card,324683
518319,1143,11/18/2024,UPI,30778
518320,8439,12/2/2024,UPI,90219
518321,7865,2/28/2024,UPI,72117
518322,7533,7/14/2025,Credit Card,300785
518323,1424,7/27/2025,Credit Card,394481
518324,6240,4/2/2023,Wallet,132489
518325,1523,5/20/2024,NetBanking,41667
518326,1920,6/30/2024,UPI,384349
518327,4220,12/1/2024,Credit Card,10188
518328,1369,12/5/2024,Cash on Delivery,90735
518329,6741,7/2/2024,Cash on Delivery,94802
518330,6131,6/10/2023,Cash on Delivery,191242
518331,1679,11/17/2024,Credit Card,118126
518332,601,2/8/2024,Cash on Delivery,409725
518333,2515,2/19/2023,NetBanking,11971
518334,2097,4/15/2024,Debit Card,165743
518335,4385,3/27/2025,Wallet,178454
518336,513,4/8/2024,NetBanking,683176
518337,8404,5/6/2024,NetBanking,47158
518338,3879,4/17/2024,Credit Card,148230
518339,800,12/29/2024,NetBanking,59912
518340,1892,1/7/2025,Cash on Delivery,10680
518341,5269,3/25/2025,Cash on Delivery,249819
518342,422,8/19/2024,Credit Card,42034
518343,1032,11/3/2024,Cash on Delivery,70045
518344,7049,7/20/2024,UPI,75908
518345,4841,2/21/2024,Debit Card,22118
518346,1400,7/13/2023,Debit Card,256609
518347,5336,12/20/2024,Credit Card,222846
518348,7295,7/12/2024,Credit Card,173722
518349,5354,3/31/2024,Wallet,159488
518350,7074,5/18/2025,UPI,68427
518351,22,8/30/2023,UPI,198446
518352,4364,7/7/2022,Wallet,77876
518353,1766,1/30/2025,Credit Card,398531
518354,4334,11/18/2024,Debit Card,62037
518355,895,1/14/2025,UPI,39463
518356,5569,5/23/2023,Cash on Delivery,49200
518357,3232,3/17/2024,Wallet,39888
518358,8050,10/23/2024,UPI,129659
518359,9240,6/12/2024,Debit Card,42694
518360,890,11/10/2024,Cash on Delivery,483575
518361,5885,5/30/2022,Wallet,92733
518362,9534,4/23/2025,Cash on Delivery,22062
518363,8268,7/24/2025,Credit Card,132167
518364,7941,7/10/2022,Credit Card,194999
518365,834,8/31/2024,NetBanking,360834
518366,3074,7/10/2025,Credit Card,379240
518367,2991,7/19/2025,Credit Card,627543
518368,7215,12/13/2023,Wallet,367128
518369,207,4/29/2025,Debit Card,63738
518370,3085,5/26/2024,NetBanking,604372
518371,1436,4/5/2024,NetBanking,46118
518372,9184,6/14/2023,Cash on Delivery,351666
518373,7563,6/11/2025,Cash on Delivery,80201
518374,3683,8/11/2024,NetBanking,282427
518375,7658,3/18/2022,Wallet,379539
518376,4255,2/29/2024,Wallet,137982
518377,126,12/7/2024,Debit Card,84745
518378,4183,3/17/2024,Debit Card,94354
518379,3950,7/9/2024,Wallet,49698
518380,8734,1/15/2024,Cash on Delivery,139922
518381,7727,10/26/2022,UPI,458022
518382,2259,1/2/2024,Debit Card,560900
518383,7218,6/26/2024,UPI,135225
518384,5726,11/8/2024,UPI,144068
518385,7971,4/28/2025,Wallet,289210
518386,731,5/5/2024,Credit Card,95952
518387,8452,12/11/2024,UPI,3363
518388,9308,1/16/2024,Credit Card,263325
518389,4580,1/16/2025,Cash on Delivery,41055
518390,9905,6/22/2023,Credit Card,157758
518391,9928,11/10/2023,UPI,194173
518392,8730,1/5/2025,Debit Card,99942
518393,5800,6/10/2024,UPI,74847
518394,5201,10/5/2023,UPI,13840
518395,1892,7/11/2025,Debit Card,139120
518396,6130,3/1/2024,UPI,68692
518397,9994,7/21/2023,Wallet,11638
518398,3568,12/12/2023,Credit Card,43898
518399,6705,9/22/2023,Wallet,689948
518400,5242,5/23/2024,Cash on Delivery,26013
518401,5529,2/28/2025,Debit Card,384412
518402,7357,8/22/2024,NetBanking,567705
518403,1237,7/4/2024,Wallet,71695
518404,6667,10/5/2024,Cash on Delivery,80958
518405,4285,5/11/2025,Credit Card,62800
518406,3012,7/7/2025,Wallet,57936
518407,2730,6/29/2025,Debit Card,3008
518408,7014,12/26/2022,UPI,70489
518409,9749,5/8/2025,Wallet,187810
518410,7284,12/22/2023,Credit Card,45647
518411,7489,10/10/2024,UPI,11020
518412,5386,4/20/2025,Wallet,236237
518413,3585,9/7/2023,Credit Card,168158
518414,4220,4/21/2023,NetBanking,494479
518415,2932,8/11/2023,Credit Card,289406
518416,7677,5/3/2024,Cash on Delivery,577116
518417,1447,3/8/2025,NetBanking,30578
518418,6416,3/30/2025,NetBanking,19851
518419,6920,9/20/2024,Credit Card,188368
518420,4212,11/19/2024,Debit Card,156933
518421,5589,2/20/2024,NetBanking,14659
518422,2540,9/5/2023,Wallet,25612
518423,3725,2/9/2024,UPI,43554
518424,8468,6/23/2025,NetBanking,156823
518425,936,6/10/2024,UPI,35060
518426,2430,10/15/2022,Debit Card,72201
518427,8769,9/6/2024,Credit Card,112459
518428,5091,6/4/2025,Wallet,134101
518429,7299,5/31/2023,Credit Card,69203
518430,9736,1/24/2024,NetBanking,339618
518431,4433,1/27/2023,Cash on Delivery,288149
518432,6598,10/14/2023,NetBanking,41950
518433,5732,11/25/2024,Debit Card,62474
518434,954,6/14/2024,NetBanking,25024
518435,1781,9/19/2024,Credit Card,3810
518436,8144,12/24/2024,Cash on Delivery,32755
518437,916,8/31/2023,Wallet,124221
518438,8537,4/14/2024,Credit Card,52200
518439,2298,6/2/2023,Debit Card,220296
518440,6508,4/20/2025,NetBanking,85500
518441,2351,3/29/2025,UPI,15002
518442,6749,6/29/2024,Wallet,418749
518443,1554,2/28/2024,UPI,58800
518444,1560,4/19/2024,Cash on Delivery,116073
518445,9813,5/1/2024,Credit Card,398022
518446,5778,11/11/2022,UPI,319057
518447,3337,3/10/2025,Cash on Delivery,644520
518448,6475,7/24/2023,Debit Card,242589
518449,7479,12/25/2024,Credit Card,14344
518450,731,4/4/2024,Cash on Delivery,258694
518451,9348,5/14/2025,Wallet,211298
518452,1688,5/18/2025,Credit Card,98902
518453,6645,2/29/2024,Debit Card,378923
518454,7762,6/25/2022,Credit Card,455049
518455,8225,4/11/2023,Debit Card,13649
518456,5300,11/25/2022,Cash on Delivery,407860
518457,9158,2/20/2024,Cash on Delivery,104452
518458,9300,7/1/2025,Cash on Delivery,36127
518459,1618,2/6/2023,Cash on Delivery,147513
518460,1556,4/7/2024,UPI,189200
518461,3893,3/22/2025,Credit Card,384387
518462,3547,9/21/2024,UPI,226966
518463,9606,11/9/2023,NetBanking,77840
518464,3182,12/24/2024,Credit Card,157888
518465,4960,10/11/2023,Debit Card,269230
518466,1459,7/2/2025,NetBanking,912001
518467,6652,6/6/2024,Credit Card,7116
518468,1818,7/22/2025,UPI,174482
518469,1419,4/14/2025,Cash on Delivery,19259
518470,2179,5/10/2025,Cash on Delivery,270937
518471,2020,6/30/2025,Cash on Delivery,171240
518472,9795,2/2/2025,NetBanking,35640
518473,3356,6/27/2024,Debit Card,58105
518474,1625,6/29/2023,Credit Card,28809
518475,6030,3/15/2024,Debit Card,125440
518476,616,11/15/2024,Credit Card,656672
518477,4190,2/18/2025,Debit Card,154862
518478,1652,4/27/2025,Debit Card,132377
518479,110,8/9/2024,NetBanking,237233
518480,3931,10/28/2023,NetBanking,18198
518481,3137,8/6/2023,Credit Card,44010
518482,1513,6/10/2024,Credit Card,16740
518483,3553,5/14/2024,UPI,12659
518484,698,2/14/2023,Wallet,318233
518485,6673,9/30/2024,NetBanking,175335
518486,7295,1/16/2025,UPI,205680
518487,9805,10/30/2022,Debit Card,193870
518488,917,12/20/2024,UPI,176498
518489,4374,5/18/2025,Wallet,239299
518490,3839,10/11/2024,Wallet,452411
518491,1399,4/26/2025,NetBanking,140596
518492,8024,8/17/2024,Credit Card,381740
518493,3625,3/9/2023,UPI,48645
518494,962,3/19/2025,Credit Card,21643
518495,206,9/22/2023,NetBanking,546
518496,4079,1/11/2025,Credit Card,698142
518497,8672,8/12/2025,UPI,512620
518498,8325,9/1/2023,Credit Card,113750
518499,1764,7/4/2024,Cash on Delivery,196623
518500,1815,5/13/2024,Credit Card,612372
518501,5248,7/10/2024,Debit Card,229646
518502,5751,8/3/2023,UPI,327306
518503,3655,5/20/2025,Wallet,47041
518504,5952,12/4/2024,Cash on Delivery,10000
518505,2724,9/19/2023,Cash on Delivery,362786
518506,158,4/5/2025,Cash on Delivery,85367
518507,2901,8/12/2025,NetBanking,217031
518508,9491,7/5/2025,Wallet,83693
518509,3179,3/1/2025,Debit Card,599674
518510,6793,6/5/2024,NetBanking,131388
518511,2184,9/28/2024,Debit Card,352810
518512,9368,7/2/2023,Credit Card,83608
518513,9487,10/23/2023,UPI,91661
518514,32,1/21/2024,NetBanking,121767
518515,7072,11/14/2023,Credit Card,552215
518516,9317,2/15/2025,Credit Card,5208
518517,9722,8/4/2024,Credit Card,472376
518518,9992,1/13/2025,Debit Card,44282
518519,671,9/17/2024,Credit Card,59697
518520,5289,2/15/2025,NetBanking,78800
518521,6334,4/2/2025,Debit Card,571914
518522,817,12/19/2024,Credit Card,233223
518523,1488,10/23/2024,Wallet,416800
518524,7719,11/2/2024,Wallet,274985
518525,369,9/28/2023,NetBanking,376821
518526,4670,7/16/2024,NetBanking,29700
518527,7178,2/22/2025,Cash on Delivery,332896
518528,9389,5/24/2025,Wallet,135403
518529,4956,9/2/2024,NetBanking,476678
518530,3061,8/4/2025,UPI,641642
518531,6190,8/7/2025,Debit Card,33354
518532,8438,4/17/2023,Debit Card,14880
518533,8976,9/21/2023,Debit Card,192585
518534,36,6/10/2025,Cash on Delivery,63000
518535,5727,11/12/2024,NetBanking,106685
518536,1118,11/8/2024,UPI,26991
518537,3852,5/15/2025,Debit Card,784888
518538,6446,10/7/2024,Wallet,101191
518539,2196,9/17/2023,Debit Card,875157
518540,6737,6/8/2025,Cash on Delivery,299321
518541,8640,11/18/2024,Cash on Delivery,309582
518542,3785,12/11/2024,NetBanking,7713
518543,6955,4/20/2024,Wallet,125482
518544,795,11/30/2023,NetBanking,305279
518545,484,10/18/2024,Credit Card,286179
518546,5039,8/2/2025,NetBanking,439089
518547,2779,3/22/2023,UPI,182956
518548,1187,10/26/2022,Credit Card,83100
518549,5410,8/10/2024,Credit Card,105896
518550,3138,10/29/2024,Wallet,143342
518551,3701,11/24/2024,Credit Card,124194
518552,2009,8/29/2024,UPI,9414
518553,2527,10/28/2023,Cash on Delivery,150797
518554,2582,8/12/2025,UPI,415611
518555,5191,11/10/2024,Debit Card,78274
518556,8052,10/19/2024,Cash on Delivery,49519
518557,8979,3/21/2025,UPI,75455
518558,78,10/8/2024,NetBanking,129439
518559,2895,5/23/2025,Debit Card,95550
518560,5899,4/30/2025,UPI,434880
518561,7298,7/2/2025,UPI,7370
518562,427,7/13/2024,UPI,29400
518563,1517,5/10/2023,UPI,394265
518564,7638,5/21/2025,Wallet,345065
518565,7035,6/24/2025,NetBanking,230032
518566,833,7/6/2023,Cash on Delivery,18584
518567,8182,12/18/2023,Cash on Delivery,129972
518568,5806,7/20/2025,UPI,509872
518569,6597,4/23/2025,UPI,90979
518570,382,12/30/2023,NetBanking,246427
518571,3601,5/3/2023,NetBanking,608298
518572,493,10/1/2023,Cash on Delivery,30967
518573,2219,12/11/2024,UPI,757210
518574,3273,12/22/2023,UPI,357717
518575,2624,10/25/2022,UPI,22875
518576,2617,5/13/2024,UPI,133352
518577,7628,1/31/2025,Credit Card,34812
518578,8084,10/30/2024,Debit Card,329286
518579,8563,8/9/2024,NetBanking,222505
518580,7647,9/21/2023,UPI,95052
518581,2989,7/23/2024,UPI,84251
518582,7106,12/22/2024,Cash on Delivery,74818
518583,3262,9/20/2023,Wallet,27132
518584,373,5/20/2023,Credit Card,114361
518585,6810,10/5/2023,NetBanking,29849
518586,6054,6/26/2024,Debit Card,76572
518587,7677,4/27/2025,Credit Card,150095
518588,3564,11/24/2024,Cash on Delivery,14620
518589,354,9/14/2024,Wallet,301311
518590,8619,3/20/2024,Cash on Delivery,83120
518591,1581,4/18/2024,Wallet,186338
518592,6689,3/7/2023,NetBanking,300838
518593,5853,6/21/2023,Debit Card,117281
518594,4789,1/14/2024,NetBanking,197758
518595,5673,12/14/2022,NetBanking,8772
518596,3103,8/12/2024,Credit Card,498015
518597,8434,10/27/2023,Cash on Delivery,216673
518598,7976,3/7/2024,Debit Card,190324
518599,447,12/27/2023,Wallet,85554
518600,5861,5/6/2023,NetBanking,70219
518601,779,12/19/2024,NetBanking,78645
518602,8176,6/14/2025,Wallet,62874
518603,6282,12/28/2024,Debit Card,173570
518604,9100,4/16/2025,UPI,44059
518605,4267,2/17/2025,UPI,255960
518606,4035,7/26/2023,Wallet,169306
518607,3283,11/28/2024,Debit Card,157655
518608,5908,8/7/2024,NetBanking,21080
518609,9558,4/5/2023,Cash on Delivery,36183
518610,8933,4/6/2025,NetBanking,216600
518611,8903,1/29/2025,Wallet,158863
518612,3833,7/25/2024,NetBanking,14072
518613,1273,5/26/2024,Debit Card,118770
518614,4079,8/8/2024,Wallet,77520
518615,6363,6/15/2024,Debit Card,55917
518616,7913,9/20/2024,Debit Card,266075
518617,3868,5/12/2024,UPI,2666
518618,2689,7/14/2023,NetBanking,116114
518619,8160,3/25/2025,Credit Card,18915
518620,3310,5/25/2025,Debit Card,857728
518621,5420,10/12/2024,Debit Card,243938
518622,2569,2/19/2025,NetBanking,21600
518623,5286,11/9/2024,Credit Card,11304
518624,7137,5/14/2023,Credit Card,161320
518625,7645,9/10/2024,Debit Card,129077
518626,1471,7/25/2025,Cash on Delivery,72000
518627,5927,8/17/2024,Credit Card,29982
518628,5332,6/19/2023,NetBanking,268703
518629,6167,5/8/2025,Cash on Delivery,232348
518630,7438,8/25/2023,Credit Card,268055
518631,5801,3/26/2023,UPI,4132
518632,3630,9/10/2024,Cash on Delivery,77090
518633,8455,3/13/2025,Debit Card,102175
518634,2803,6/11/2025,NetBanking,34238
518635,3327,12/14/2024,Cash on Delivery,172748
518636,6548,4/16/2025,Debit Card,26330
518637,527,11/10/2024,Debit Card,564626
518638,736,12/21/2022,Wallet,41967
518639,1195,3/29/2024,UPI,200669
518640,5494,8/25/2023,NetBanking,209092
518641,5485,8/31/2022,Credit Card,820
518642,8068,2/24/2023,Cash on Delivery,74255
518643,4615,7/9/2023,Debit Card,94436
518644,6811,3/8/2024,Cash on Delivery,433680
518645,7648,10/8/2022,Debit Card,82374
518646,6520,12/24/2024,Cash on Delivery,464972
518647,3878,2/8/2022,Cash on Delivery,14751
518648,835,7/30/2023,Wallet,127122
518649,4658,7/7/2024,Cash on Delivery,416821
518650,5260,4/4/2024,Credit Card,54684
518651,9498,2/29/2024,UPI,16560
518652,5998,8/19/2023,Cash on Delivery,186618
518653,1058,6/13/2025,UPI,56404
518654,5545,5/27/2025,Debit Card,458443
518655,8248,6/11/2025,Credit Card,305969
518656,1223,5/2/2024,Debit Card,158762
518657,5995,7/1/2025,Credit Card,363593
518658,4186,12/9/2024,Wallet,19835
518659,6312,1/26/2025,Cash on Delivery,68895
518660,6338,5/4/2025,Debit Card,123000
518661,9724,9/16/2024,Cash on Delivery,60557
518662,4005,12/11/2024,Wallet,289045
518663,720,9/24/2024,Wallet,390860
518664,9519,3/17/2025,Cash on Delivery,226295
518665,8388,2/8/2025,NetBanking,58377
518666,6271,5/27/2025,Credit Card,27826
518667,9030,5/31/2023,Credit Card,639950
518668,3866,8/29/2024,Debit Card,109283
518669,9533,2/2/2023,Credit Card,55438
518670,9860,2/2/2025,Credit Card,83227
518671,3989,8/27/2024,NetBanking,18709
518672,4582,9/20/2024,Debit Card,29633
518673,8274,4/25/2023,Credit Card,147959
518674,4450,1/5/2023,Credit Card,59558
518675,569,7/21/2024,Credit Card,103320
518676,7872,3/9/2024,NetBanking,397088
518677,6647,5/3/2025,NetBanking,96729
518678,3477,1/4/2025,Cash on Delivery,150827
518679,3704,4/17/2025,Wallet,152705
518680,438,5/11/2023,Credit Card,280835
518681,9573,10/21/2024,NetBanking,97116
518682,4,10/3/2023,Credit Card,312887
518683,7181,11/19/2022,NetBanking,107183
518684,1182,7/5/2024,Debit Card,146239
518685,7967,6/12/2025,Debit Card,73820
518686,4114,12/11/2024,NetBanking,18974
518687,2475,7/9/2025,NetBanking,830685
518688,1115,3/26/2024,Wallet,30080
518689,6755,10/30/2024,Cash on Delivery,5897
518690,9073,11/19/2023,NetBanking,17680
518691,6773,7/2/2023,NetBanking,241745
518692,8353,3/19/2022,UPI,142021
518693,2699,11/11/2023,Wallet,267428
518694,4067,7/9/2025,Wallet,227504
518695,1857,7/21/2025,UPI,54712
518696,7337,11/18/2024,Wallet,15352
518697,7190,7/29/2024,Debit Card,512886
